condition_id,test_file,reference_file,heatmap_file,Q,proc_time,Q_subj,part_id_scene
Talking_ColorFringes_l3_100_flat,datasets/AR-DAVID/Talking_ColorFringes_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.35879135131836,13.492766618728638,6.365396,6
Talking_ColorFringes_l3_10_flat,datasets/AR-DAVID/Talking_ColorFringes_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.59994888305664,13.48357629776001,6.505201,6
Talking_ColorFringes_l3_100_leaves,datasets/AR-DAVID/Talking_ColorFringes_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.405803680419922,13.635126113891602,7.1948795,6
Talking_ColorFringes_l3_10_leaves,datasets/AR-DAVID/Talking_ColorFringes_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.618821144104004,13.68864631652832,6.3356223,6
Talking_ColorFringes_l3_100_noise,datasets/AR-DAVID/Talking_ColorFringes_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.360179901123047,13.5847647190094,5.94832,6
Talking_ColorFringes_l3_10_noise,datasets/AR-DAVID/Talking_ColorFringes_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.602947235107422,13.85861086845398,6.5247955,6
Talking_Contrast_l2_100_flat,datasets/AR-DAVID/Talking_Contrast_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.993947982788086,13.989234685897827,9.278197,6
Talking_Contrast_l2_10_flat,datasets/AR-DAVID/Talking_Contrast_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.589445114135742,13.669243812561035,9.567473,6
Talking_Contrast_l2_100_leaves,datasets/AR-DAVID/Talking_Contrast_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.995909690856934,14.255744218826294,9.653714,6
Talking_Contrast_l2_10_leaves,datasets/AR-DAVID/Talking_Contrast_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.64448070526123,13.40664291381836,8.410614,6
Talking_Contrast_l2_100_noise,datasets/AR-DAVID/Talking_Contrast_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.994010925292969,13.755018711090088,9.566476,6
Talking_Contrast_l2_10_noise,datasets/AR-DAVID/Talking_Contrast_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.598993301391602,13.658358812332153,9.923394,6
Talking_Contrast_l3_100_flat,datasets/AR-DAVID/Talking_Contrast_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.922087669372559,13.628464221954346,8.372742,6
Talking_Contrast_l3_10_flat,datasets/AR-DAVID/Talking_Contrast_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.4912691116333,14.568225622177124,8.661468,6
Talking_Contrast_l3_100_leaves,datasets/AR-DAVID/Talking_Contrast_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.935853958129883,14.21238923072815,9.065034,6
Talking_Contrast_l3_10_leaves,datasets/AR-DAVID/Talking_Contrast_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.618364334106445,13.892101049423218,7.981022,6
Talking_Contrast_l3_100_noise,datasets/AR-DAVID/Talking_Contrast_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.922527313232422,13.738406896591187,8.61051,6
Talking_Contrast_l3_10_noise,datasets/AR-DAVID/Talking_Contrast_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.512563705444336,13.925736427307129,8.644801,6
Talking_Dither_l2_100_flat,datasets/AR-DAVID/Talking_Dither_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.977744102478027,14.66994833946228,10.254352,6
Talking_Dither_l2_10_flat,datasets/AR-DAVID/Talking_Dither_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.883018493652344,15.023675441741943,9.718029,6
Talking_Dither_l2_100_leaves,datasets/AR-DAVID/Talking_Dither_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.979930877685547,15.131462097167969,9.831325,6
Talking_Dither_l2_10_leaves,datasets/AR-DAVID/Talking_Dither_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.889839172363281,16.016013383865356,9.521469,6
Talking_Dither_l2_100_noise,datasets/AR-DAVID/Talking_Dither_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.97780990600586,16.150118350982666,9.693665,6
Talking_Dither_l2_10_noise,datasets/AR-DAVID/Talking_Dither_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.88415813446045,15.38587999343872,9.999813,6
Talking_Dither_l3_100_flat,datasets/AR-DAVID/Talking_Dither_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.883011817932129,15.51779818534851,10.050454,6
Talking_Dither_l3_10_flat,datasets/AR-DAVID/Talking_Dither_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.430062294006348,16.3743896484375,9.330112,6
Talking_Dither_l3_100_leaves,datasets/AR-DAVID/Talking_Dither_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.893238067626953,15.849735736846924,9.717206,6
Talking_Dither_l3_10_leaves,datasets/AR-DAVID/Talking_Dither_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.460012435913086,14.352372169494629,8.601228,6
Talking_Dither_l3_100_noise,datasets/AR-DAVID/Talking_Dither_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.883323669433594,14.805434226989746,9.402287,6
Talking_Dither_l3_10_noise,datasets/AR-DAVID/Talking_Dither_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.435019493103027,15.639338254928589,9.51131,6
Talking_LSNU_l2_100_flat,datasets/AR-DAVID/Talking_LSNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.841614723205566,13.994839906692505,9.467993,6
Talking_LSNU_l2_10_flat,datasets/AR-DAVID/Talking_LSNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.666613578796387,13.476672410964966,9.028705,6
Talking_LSNU_l2_100_leaves,datasets/AR-DAVID/Talking_LSNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.853143692016602,13.454562664031982,9.135344,6
Talking_LSNU_l2_10_leaves,datasets/AR-DAVID/Talking_LSNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.670477867126465,13.441360473632812,9.709104,6
Talking_LSNU_l2_100_noise,datasets/AR-DAVID/Talking_LSNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.84195327758789,14.369532346725464,9.113077,6
Talking_LSNU_l2_10_noise,datasets/AR-DAVID/Talking_LSNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.667223930358887,13.859251976013184,9.552762,6
Talking_LSNU_l3_100_flat,datasets/AR-DAVID/Talking_LSNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.720349311828613,14.01034927368164,8.907414,6
Talking_LSNU_l3_10_flat,datasets/AR-DAVID/Talking_LSNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.459158897399902,13.867546081542969,8.528679,6
Talking_LSNU_l3_100_leaves,datasets/AR-DAVID/Talking_LSNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.738683700561523,13.538188695907593,9.033509,6
Talking_LSNU_l3_10_leaves,datasets/AR-DAVID/Talking_LSNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.464706420898438,13.74507737159729,8.3015585,6
Talking_LSNU_l3_100_noise,datasets/AR-DAVID/Talking_LSNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.720885276794434,13.663782358169556,9.64343,6
Talking_LSNU_l3_10_noise,datasets/AR-DAVID/Talking_LSNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.46003532409668,13.398986577987671,9.511369,6
Talking_WGNU_l2_100_flat,datasets/AR-DAVID/Talking_WGNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.93313217163086,14.517900943756104,8.044578,6
Talking_WGNU_l2_10_flat,datasets/AR-DAVID/Talking_WGNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,7.8687744140625,13.58151388168335,7.8384924,6
Talking_WGNU_l2_100_leaves,datasets/AR-DAVID/Talking_WGNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,9.012221336364746,13.522823095321655,7.813939,6
Talking_WGNU_l2_10_leaves,datasets/AR-DAVID/Talking_WGNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,7.885204315185547,13.85806131362915,7.3351655,6
Talking_WGNU_l2_100_noise,datasets/AR-DAVID/Talking_WGNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.935428619384766,13.780797958374023,6.4549766,6
Talking_WGNU_l2_10_noise,datasets/AR-DAVID/Talking_WGNU_Level002.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,7.871313095092773,13.447843074798584,8.065405,6
Talking_WGNU_l3_100_flat,datasets/AR-DAVID/Talking_WGNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.737641334533691,13.902497053146362,7.0091734,6
Talking_WGNU_l3_10_flat,datasets/AR-DAVID/Talking_WGNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,7.526562213897705,14.118805408477783,6.931957,6
Talking_WGNU_l3_100_leaves,datasets/AR-DAVID/Talking_WGNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.826655387878418,13.873233795166016,7.775246,6
Talking_WGNU_l3_10_leaves,datasets/AR-DAVID/Talking_WGNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,7.5485639572143555,13.350911855697632,8.704362,6
Talking_WGNU_l3_100_noise,datasets/AR-DAVID/Talking_WGNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,8.740220069885254,13.749967336654663,7.6835,6
Talking_WGNU_l3_10_noise,datasets/AR-DAVID/Talking_WGNU_Level003.mp4,datasets/AR-DAVID/Talking_reference_Level001.mp4,,7.529996871948242,13.8113112449646,8.127263,6
